 
-- ======================================================================
--                     Simulation tb_05 start                               
-- ======================================================================
---- Initial simulation
// ================================================================
// File Name    : log.txt                                          
// Test Pattern : tb_05                                     
// ================================================================
---- clock ---- 1111 ---- enable
---- Wait for  64 cycles end
---- Wait for  64 cycles end
---- LBUS BRAM write   ADD :0x00010000    SIZE :0x100
---- LBUS BRAM write end
---- LBUS BRAM write   ADD :0x00020000    SIZE :0x100
---- LBUS BRAM write end
---- LBUS BRAM write   ADD :0x00040000    SIZE :0x100
---- LBUS BRAM write end
---- LBUS BRAM write   ADD :0x00080000    SIZE :0x100
---- LBUS BRAM write end
---- LBUS BRAM write   ADD :0x00100000    SIZE :0x100
---- LBUS BRAM write end
---- LBUS BRAM write   ADD :0x00200000    SIZE :0x100
---- LBUS BRAM write end
---- LBUS BRAM write   ADD :0x00400000    SIZE :0x100
---- LBUS BRAM write end
---- LBUS BRAM write   ADD :0x00800000    SIZE :0x100
---- LBUS BRAM write end
---- LBUS BRAM read   ADD :0x00010000    SIZE :0x100
---- [Error      ]Read bram ADD :0x08002e  EDAT :0x0000002e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x08002f  EDAT :0x0000002f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x080030  EDAT :0x00000030  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x080031  EDAT :0x00000031  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x080032  EDAT :0x00000032  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x080033  EDAT :0x00000033  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x080034  EDAT :0x00000034  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x080035  EDAT :0x00000035  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x080036  EDAT :0x00000036  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x080037  EDAT :0x00000037  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x080038  EDAT :0x00000038  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x080039  EDAT :0x00000039  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x08003a  EDAT :0x0000003a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x08003b  EDAT :0x0000003b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x08003c  EDAT :0x0000003c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x08003d  EDAT :0x0000003d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x08003e  EDAT :0x0000003e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x08003f  EDAT :0x0000003f  RDAT :0xffffffff
---- [Error      ]LBUS BRAM   ADD :0x00080000    SIZE :0x100 faild read end
---- LBUS BRAM read   ADD :0x00100000    SIZE :0x100
---- [Error      ]Read bram ADD :0x100000  EDAT :0x00000000  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100001  EDAT :0x00000001  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100002  EDAT :0x00000002  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100003  EDAT :0x00000003  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100004  EDAT :0x00000004  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100005  EDAT :0x00000005  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100006  EDAT :0x00000006  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100007  EDAT :0x00000007  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100008  EDAT :0x00000008  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100009  EDAT :0x00000009  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10000a  EDAT :0x0000000a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10000b  EDAT :0x0000000b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10000c  EDAT :0x0000000c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10000d  EDAT :0x0000000d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10000e  EDAT :0x0000000e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10000f  EDAT :0x0000000f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100010  EDAT :0x00000010  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100011  EDAT :0x00000011  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100012  EDAT :0x00000012  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100013  EDAT :0x00000013  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100014  EDAT :0x00000014  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100015  EDAT :0x00000015  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100016  EDAT :0x00000016  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100017  EDAT :0x00000017  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100018  EDAT :0x00000018  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100019  EDAT :0x00000019  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10001a  EDAT :0x0000001a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10001b  EDAT :0x0000001b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10001c  EDAT :0x0000001c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10001d  EDAT :0x0000001d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10001e  EDAT :0x0000001e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10001f  EDAT :0x0000001f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100020  EDAT :0x00000020  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100021  EDAT :0x00000021  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100022  EDAT :0x00000022  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100023  EDAT :0x00000023  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100024  EDAT :0x00000024  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100025  EDAT :0x00000025  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100026  EDAT :0x00000026  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100027  EDAT :0x00000027  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100028  EDAT :0x00000028  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100029  EDAT :0x00000029  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10002a  EDAT :0x0000002a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10002b  EDAT :0x0000002b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10002c  EDAT :0x0000002c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10002d  EDAT :0x0000002d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10002e  EDAT :0x0000002e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10002f  EDAT :0x0000002f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100030  EDAT :0x00000030  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100031  EDAT :0x00000031  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100032  EDAT :0x00000032  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100033  EDAT :0x00000033  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100034  EDAT :0x00000034  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100035  EDAT :0x00000035  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100036  EDAT :0x00000036  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100037  EDAT :0x00000037  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100038  EDAT :0x00000038  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x100039  EDAT :0x00000039  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10003a  EDAT :0x0000003a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10003b  EDAT :0x0000003b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10003c  EDAT :0x0000003c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10003d  EDAT :0x0000003d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10003e  EDAT :0x0000003e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x10003f  EDAT :0x0000003f  RDAT :0xffffffff
---- [Error      ]LBUS BRAM   ADD :0x00100000    SIZE :0x100 faild read end
---- LBUS BRAM read   ADD :0x00200000    SIZE :0x100
---- [Error      ]Read bram ADD :0x200000  EDAT :0x00000000  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200001  EDAT :0x00000001  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200002  EDAT :0x00000002  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200003  EDAT :0x00000003  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200004  EDAT :0x00000004  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200005  EDAT :0x00000005  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200006  EDAT :0x00000006  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200007  EDAT :0x00000007  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200008  EDAT :0x00000008  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200009  EDAT :0x00000009  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20000a  EDAT :0x0000000a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20000b  EDAT :0x0000000b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20000c  EDAT :0x0000000c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20000d  EDAT :0x0000000d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20000e  EDAT :0x0000000e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20000f  EDAT :0x0000000f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200010  EDAT :0x00000010  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200011  EDAT :0x00000011  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200012  EDAT :0x00000012  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200013  EDAT :0x00000013  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200014  EDAT :0x00000014  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200015  EDAT :0x00000015  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200016  EDAT :0x00000016  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200017  EDAT :0x00000017  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200018  EDAT :0x00000018  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200019  EDAT :0x00000019  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20001a  EDAT :0x0000001a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20001b  EDAT :0x0000001b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20001c  EDAT :0x0000001c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20001d  EDAT :0x0000001d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20001e  EDAT :0x0000001e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20001f  EDAT :0x0000001f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200020  EDAT :0x00000020  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200021  EDAT :0x00000021  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200022  EDAT :0x00000022  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200023  EDAT :0x00000023  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200024  EDAT :0x00000024  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200025  EDAT :0x00000025  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200026  EDAT :0x00000026  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200027  EDAT :0x00000027  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200028  EDAT :0x00000028  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200029  EDAT :0x00000029  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20002a  EDAT :0x0000002a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20002b  EDAT :0x0000002b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20002c  EDAT :0x0000002c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20002d  EDAT :0x0000002d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20002e  EDAT :0x0000002e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20002f  EDAT :0x0000002f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200030  EDAT :0x00000030  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200031  EDAT :0x00000031  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200032  EDAT :0x00000032  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200033  EDAT :0x00000033  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200034  EDAT :0x00000034  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200035  EDAT :0x00000035  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200036  EDAT :0x00000036  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200037  EDAT :0x00000037  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200038  EDAT :0x00000038  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x200039  EDAT :0x00000039  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20003a  EDAT :0x0000003a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20003b  EDAT :0x0000003b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20003c  EDAT :0x0000003c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20003d  EDAT :0x0000003d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20003e  EDAT :0x0000003e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x20003f  EDAT :0x0000003f  RDAT :0xffffffff
---- [Error      ]LBUS BRAM   ADD :0x00200000    SIZE :0x100 faild read end
---- LBUS BRAM read   ADD :0x00400000    SIZE :0x100
---- [Error      ]Read bram ADD :0x400000  EDAT :0x00000000  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400001  EDAT :0x00000001  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400002  EDAT :0x00000002  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400003  EDAT :0x00000003  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400004  EDAT :0x00000004  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400005  EDAT :0x00000005  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400006  EDAT :0x00000006  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400007  EDAT :0x00000007  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400008  EDAT :0x00000008  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400009  EDAT :0x00000009  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40000a  EDAT :0x0000000a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40000b  EDAT :0x0000000b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40000c  EDAT :0x0000000c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40000d  EDAT :0x0000000d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40000e  EDAT :0x0000000e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40000f  EDAT :0x0000000f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400010  EDAT :0x00000010  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400011  EDAT :0x00000011  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400012  EDAT :0x00000012  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400013  EDAT :0x00000013  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400014  EDAT :0x00000014  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400015  EDAT :0x00000015  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400016  EDAT :0x00000016  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400017  EDAT :0x00000017  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400018  EDAT :0x00000018  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400019  EDAT :0x00000019  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40001a  EDAT :0x0000001a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40001b  EDAT :0x0000001b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40001c  EDAT :0x0000001c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40001d  EDAT :0x0000001d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40001e  EDAT :0x0000001e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40001f  EDAT :0x0000001f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400020  EDAT :0x00000020  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400021  EDAT :0x00000021  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400022  EDAT :0x00000022  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400023  EDAT :0x00000023  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400024  EDAT :0x00000024  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400025  EDAT :0x00000025  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400026  EDAT :0x00000026  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400027  EDAT :0x00000027  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400028  EDAT :0x00000028  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400029  EDAT :0x00000029  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40002a  EDAT :0x0000002a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40002b  EDAT :0x0000002b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40002c  EDAT :0x0000002c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40002d  EDAT :0x0000002d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40002e  EDAT :0x0000002e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40002f  EDAT :0x0000002f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400030  EDAT :0x00000030  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400031  EDAT :0x00000031  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400032  EDAT :0x00000032  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400033  EDAT :0x00000033  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400034  EDAT :0x00000034  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400035  EDAT :0x00000035  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400036  EDAT :0x00000036  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400037  EDAT :0x00000037  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400038  EDAT :0x00000038  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x400039  EDAT :0x00000039  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40003a  EDAT :0x0000003a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40003b  EDAT :0x0000003b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40003c  EDAT :0x0000003c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40003d  EDAT :0x0000003d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40003e  EDAT :0x0000003e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x40003f  EDAT :0x0000003f  RDAT :0xffffffff
---- [Error      ]LBUS BRAM   ADD :0x00400000    SIZE :0x100 faild read end
---- LBUS BRAM read   ADD :0x00800000    SIZE :0x100
---- [Error      ]Read bram ADD :0x800000  EDAT :0x00000000  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800001  EDAT :0x00000001  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800002  EDAT :0x00000002  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800003  EDAT :0x00000003  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800004  EDAT :0x00000004  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800005  EDAT :0x00000005  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800006  EDAT :0x00000006  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800007  EDAT :0x00000007  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800008  EDAT :0x00000008  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800009  EDAT :0x00000009  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80000a  EDAT :0x0000000a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80000b  EDAT :0x0000000b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80000c  EDAT :0x0000000c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80000d  EDAT :0x0000000d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80000e  EDAT :0x0000000e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80000f  EDAT :0x0000000f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800010  EDAT :0x00000010  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800011  EDAT :0x00000011  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800012  EDAT :0x00000012  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800013  EDAT :0x00000013  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800014  EDAT :0x00000014  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800015  EDAT :0x00000015  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800016  EDAT :0x00000016  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800017  EDAT :0x00000017  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800018  EDAT :0x00000018  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800019  EDAT :0x00000019  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80001a  EDAT :0x0000001a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80001b  EDAT :0x0000001b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80001c  EDAT :0x0000001c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80001d  EDAT :0x0000001d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80001e  EDAT :0x0000001e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80001f  EDAT :0x0000001f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800020  EDAT :0x00000020  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800021  EDAT :0x00000021  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800022  EDAT :0x00000022  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800023  EDAT :0x00000023  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800024  EDAT :0x00000024  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800025  EDAT :0x00000025  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800026  EDAT :0x00000026  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800027  EDAT :0x00000027  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800028  EDAT :0x00000028  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800029  EDAT :0x00000029  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80002a  EDAT :0x0000002a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80002b  EDAT :0x0000002b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80002c  EDAT :0x0000002c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80002d  EDAT :0x0000002d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80002e  EDAT :0x0000002e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80002f  EDAT :0x0000002f  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800030  EDAT :0x00000030  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800031  EDAT :0x00000031  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800032  EDAT :0x00000032  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800033  EDAT :0x00000033  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800034  EDAT :0x00000034  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800035  EDAT :0x00000035  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800036  EDAT :0x00000036  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800037  EDAT :0x00000037  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800038  EDAT :0x00000038  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x800039  EDAT :0x00000039  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80003a  EDAT :0x0000003a  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80003b  EDAT :0x0000003b  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80003c  EDAT :0x0000003c  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80003d  EDAT :0x0000003d  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80003e  EDAT :0x0000003e  RDAT :0xffffffff
---- [Error      ]Read bram ADD :0x80003f  EDAT :0x0000003f  RDAT :0xffffffff
---- [Error      ]LBUS BRAM   ADD :0x00800000    SIZE :0x100 faild read end
---- LBUS BRAM write   ADD :0x00010040    SIZE :0x100
---- LBUS BRAM write end
---- LBUS BRAM write   ADD :0x00020040    SIZE :0x100
---- LBUS BRAM write end
---- LBUS BRAM write   ADD :0x00040040    SIZE :0x100
